No.,"INVOICE NUMBER","DO NUMBER",IMEI,"STORE TRANFER ( IN )","STORE TRANFER ( OUT )","DISTRIBUTOR / WAREHOUSE ( IN )","DISTRIBUTOR / WAREHOUSE ( OUT )",WAREHOUSE,REMARK,"CREATED BY",TIME
5309,IN671026-00072,DO671209-00059,868800075581813,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5310,IN671026-00072,DO671209-00060,868800077620957,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5311,IN671026-00072,DO671209-00061,868800071664399,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5312,IN671026-00072,DO671209-00062,868800076941610,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5313,IN671026-00072,DO671209-00063,865154071483910,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5314,IN671026-00072,DO671209-00064,867650079129973,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5315,IN671026-00072,DO671209-00065,867650075270599,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5316,IN671026-00072,DO671209-00066,867650079130351,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5317,IN671026-00072,DO671209-00067,867650079197335,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5318,IN671026-00072,DO671209-00068,867650079197558,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5319,IN671026-00072,DO671209-00069,867650075270557,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5320,IN671026-00072,DO671209-00070,867650075271357,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5321,IN671026-00072,DO671209-00071,867650074673256,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5322,IN671026-00072,DO671209-00072,867650079130112,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5323,IN671026-00072,DO671209-00073,867650075271753,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5324,IN671026-00072,DO671209-00074,867650079131318,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5325,IN671026-00072,DO671209-00075,867650079197475,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5326,IN671026-00072,DO671209-00076,867650074682794,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5327,IN671026-00072,DO671209-00077,867650079139097,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5328,IN671026-00072,DO671209-00078,867650074682836,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5329,IN671026-00072,DO671209-00079,867650079130278,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5330,IN671026-00072,DO671209-00080,867650075273791,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5331,IN671026-00072,DO671209-00081,867650079197491,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5332,IN671026-00072,DO671209-00082,867650075270094,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5333,IN671026-00072,DO671209-00083,868998071667832,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5334,IN671026-00072,DO671209-00084,868998070720277,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5335,IN671026-00072,DO671209-00085,868998071559534,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5336,IN671026-00072,DO671209-00086,868998070267717,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5337,IN671026-00072,DO671209-00087,868998070748633,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5338,IN671026-00072,DO671209-00088,868998071675496,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5339,IN671026-00072,DO671209-00089,868998071635698,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5340,IN671026-00072,DO671209-00090,868998070263716,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5341,IN671026-00072,DO671209-00091,868998071670356,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5342,IN671026-00072,DO671209-00092,868998070716895,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5343,IN671026-00072,DO671209-00093,868998071655472,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5344,IN671026-00072,DO671209-00094,868998070746231,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5345,IN671026-00072,DO671209-00095,868998070749078,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5346,IN671026-00072,DO671209-00096,868998071656777,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5347,IN671026-00072,DO671209-00097,868998070718552,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5348,IN671026-00072,DO671209-00098,868998071675512,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5349,IN671026-00072,DO671209-00099,868998070748971,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5350,IN671026-00072,DO671209-00100,868998071671511,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5351,IN671026-00072,DO671209-00101,868998070717752,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5352,IN671026-00072,DO671209-00102,868998071675058,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5353,IN671026-00072,DO671209-00103,868998070748534,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5354,IN671026-00072,DO671209-00104,868998071670471,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5355,IN671026-00072,DO671209-00105,868998070719675,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5356,IN671026-00072,DO671209-00106,868998071675579,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5357,IN671026-00072,DO671209-00107,868998070770835,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5358,IN671026-00072,DO671209-00108,863199079662454,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5359,IN671026-00072,DO671209-00109,866986075454275,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5360,IN671026-00072,DO671209-00110,863971070205271,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5361,IN671026-00072,DO671209-00111,863929077728737,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5362,IN671026-00072,DO671209-00112,866986074098990,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5363,IN671026-00072,DO671209-00113,866986074111934,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5364,IN671026-00072,DO671209-00114,866986075475254,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5365,IN671026-00072,DO671209-00115,866986075494131,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5366,IN671026-00072,DO671209-00116,866986075567431,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5367,IN671026-00072,DO671209-00117,863199079694291,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5368,IN671026-00072,DO671209-00118,866986073643275,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5369,IN671026-00072,DO671209-00119,863971070653579,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5370,IN671026-00072,DO671209-00120,866986074112759,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5371,IN671026-00072,DO671209-00121,866986074108070,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5372,IN671026-00072,DO671209-00122,866986074112239,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5373,IN671026-00072,DO671209-00123,866986075491251,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5374,IN671026-00072,DO671209-00124,866986075494271,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5375,IN671026-00072,DO671209-00125,863971070197858,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5376,IN671026-00072,DO671209-00126,866986073644091,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5377,IN671026-00072,DO671209-00127,863971070660293,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5378,IN671026-00072,DO671209-00128,866986074095194,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5379,IN671026-00072,DO671209-00129,866986074108237,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5380,IN671026-00072,DO671209-00130,863199079678138,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5381,IN671026-00072,DO671209-00131,866986070459758,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5382,IN671026-00072,DO671209-00132,866986075493695,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5383,IN671026-00072,DO671209-00133,866986075494677,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5384,IN671026-00072,DO671209-00134,863199077996755,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5385,IN671026-00072,DO671209-00135,863199078002090,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5386,IN671026-00072,DO671209-00136,863971072110792,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5387,IN671026-00072,DO671209-00137,863971072112855,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5388,IN671026-00072,DO671209-00138,863929074909850,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5389,IN671026-00072,DO671209-00139,863929074919818,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5390,IN671026-00072,DO671209-00140,869008070246999,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5391,IN671026-00072,DO671209-00141,869008070190635,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5392,IN671026-00072,DO671209-00142,869008070181535,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5393,IN671026-00072,DO671209-00143,863929071263236,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5394,IN671026-00072,DO671209-00144,866685070846077,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5395,IN671026-00072,DO671209-00145,863199078210073,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5396,IN671026-00072,DO671209-00146,863929075030615,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5397,IN671026-00072,DO671209-00147,863929077843916,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5398,IN671026-00072,DO671209-00148,863199077993372,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5399,IN671026-00072,DO671209-00149,866685070850491,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5400,IN671026-00072,DO671209-00150,863929074201258,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5401,IN671026-00072,DO671209-00151,863199075553715,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5402,IN671026-00072,DO671209-00152,863199077997290,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5403,IN671026-00072,DO671209-00153,863199078003957,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5404,IN671026-00072,DO671209-00154,863971072111071,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5405,IN671026-00072,DO671209-00155,863971072114695,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5406,IN671026-00072,DO671209-00156,863929074912094,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5407,IN671026-00072,DO671209-00157,869008070143378,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5408,IN671026-00072,DO671209-00158,863929071255992,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5409,IN671026-00072,DO671209-00159,866685070832234,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5410,IN671026-00072,DO671209-00160,863929075029310,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5411,IN671026-00072,DO671209-00161,863929071263699,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5412,IN671026-00072,DO671209-00162,866685070850053,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5413,IN671026-00072,DO671209-00163,863199078213432,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5414,IN671026-00072,DO671209-00164,863929075046934,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5415,IN671026-00072,DO671209-00165,863929077848071,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5416,IN671026-00072,DO671209-00166,863199077995351,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5417,IN671026-00072,DO671209-00167,863199075556890,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5418,IN671026-00072,DO671209-00168,863199078002058,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5419,IN671026-00072,DO671209-00169,863971072112012,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5420,IN671026-00072,DO671209-00170,863929074917432,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5421,IN671026-00072,DO671209-00171,869008070176592,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5422,IN671026-00072,DO671209-00172,863929071261354,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5423,IN671026-00072,DO671209-00173,866685070833299,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5424,IN671026-00072,DO671209-00174,863929075029930,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5425,IN671026-00072,DO671209-00175,863929071263814,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5426,IN671026-00072,DO671209-00176,866685070850335,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5427,IN671026-00072,DO671209-00177,863199078213713,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5428,IN671026-00072,DO671209-00178,863929077778658,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5429,IN671026-00072,DO671209-00179,863929077851174,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5430,IN671026-00072,DO671209-00180,863199077995435,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5431,IN671026-00072,DO671209-00181,863929077265359,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5432,IN671026-00072,DO671209-00182,863929077235618,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5433,IN671026-00072,DO671209-00183,863929073920718,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5434,IN671026-00072,DO671209-00184,863929077054498,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5435,IN671026-00072,DO671209-00185,866986076781130,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5436,IN671026-00072,DO671209-00186,863929073932218,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5437,IN671026-00072,DO671209-00187,863929073939692,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5438,IN671026-00072,DO671209-00188,863929077303994,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5439,IN671026-00072,DO671209-00189,866986076757353,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5440,IN671026-00072,DO671209-00190,866986076849952,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5441,IN671026-00072,DO671209-00191,866986076792970,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5442,IN671026-00072,DO671209-00192,866986076864936,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5443,IN671026-00072,DO671209-00193,863929073915155,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5444,IN671026-00072,DO671209-00194,863929077235675,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
5445,IN671026-00072,DO671209-00195,866986076753154,"VT2 - LTH Dongpalan","VT2 - LTH Dongpalan",,,"WH - Stock OPPO (Mark)","Change warehouse",Admin,"2024-12-09 10:12:00"
