No.,"INVOICE NUMBER","DO NUMBER",IMEI,"STORE TRANFER ( IN )","STORE TRANFER ( OUT )","DISTRIBUTOR / WAREHOUSE ( IN )","DISTRIBUTOR / WAREHOUSE ( OUT )",WAREHOUSE,REMARK,"CREATED BY",TIME
3570,IN671007-00016,DO671008-00307,863929077766075,"KAM - HengHengDee1","BLX - Puom IT1 ຄຳເກີດ","352026805 - KAM - HengHengDee1","352026753 - BLX - Poum IT","Kerry-Awen (Thakhaek)","N2332 Approval No.：202410081214000389350",Admin,"2024-10-08 13:10:45"
3571,IN671007-00016,DO671008-00308,863929077756118,"KAM - Ammuna Mobile","BLX - Puom IT1 ຄຳເກີດ","352026797 - KAM - Ammuna Mobile","352026753 - BLX - Poum IT","Kerry-Awen (Thakhaek)","N2332 Approval No.：202410081208000027015",Admin,"2024-10-08 13:10:42"
3572,IN670930-00083,DO671008-00309,863929077780654,"ATP - Ata mobile4","ATP - Phamdon Mobile","352026684 - ATP - Ata mobile1 Agent Shop","352026695 - ATP - Phamdon Mobile","Kerry-ATA (Attapue)","N2740 Approval No.：202410081604000195777",Admin,"2024-10-08 16:10:18"
3573,IN670722-00079,DO671008-00310,868800075362495,"VT1 - AS1 ສວນມອນ","VT1 - W and W Advice","352027173 - VT1 - AS1 Suanmone","352027333 - VT1 - W&W Advice","WH - Stock OPPO (Mark)",,M20180315,"2024-10-08 16:10:43"
3574,IN670812-00060,DO671008-00311,868742060446422,"VT2 - LTH Dongpalan","VT1 - LTH IoT","352027243 - VT2 - LTH","352031974 - VT1 - LTH","WH - Stock OPPO (Mark)",N0065,Admin,"2024-10-08 16:10:47"
3575,IN670919-00060,DO671008-00312,865073061208931,"VT2 - II phone1","VT2 - TL mobile ທ່າງອນ","352027215 - VT2 - II phone1","352027321 - VT2 - TL","Kerry-INEW (Vientiane)",,M20180315,"2024-10-08 16:10:28"
3576,IN670716-00043,DO671009-00001,868800073974457,"CPS - Alee mobile","CPS - ST Mobile1","352026936 - CPS - Alee mobile","352027526 - CPS - ST Mobile1","Kerry-JK (Pakse)","N2034 Approval No.：202410090838000354925",Admin,"2024-10-09 09:10:31"
3577,,DO671009-00002,867003064476597,"BLX - Sakon mobile ວຽງທອງ","BLX - Ajoun mobile","352026757 - BLX - Sakon mobile ວຽງທອງ","352032403 - BLX - Ajoun mobile","Kerry-Awen (Thakhaek)","N651 Approval No.：202410081754000299145",Admin,"2024-10-09 09:10:14"
3578,,DO671009-00003,862774060986699,"VT1 - T and J Dongpalan","VT1 - nangnoy","352027307 - VT1 - T&J Dongpalan","352027255 - VT1 - nangnoy","WH - Stock OPPO (Mark)",,M20180315,"2024-10-09 12:10:05"
3579,IN670729-00078,DO671009-00004,867650075268494,"LPB - LTH Mobile","LPB - QZ Mobile Agent Store","352031775 - LPB - LTH Mobile","352026885 - LPB - QZ Mobile Agent Shop","Kerry-QZ (Loungprabang)","N0231 Approval No.：202410081623000140846",Admin,"2024-10-09 13:10:56"
3580,IN670909-00122,DO671009-00005,865154070269914,"VT3 - Set Mobile","VT3 - Win OPPO 3 ດົງປ່າລານ","352027290 - VT3 - Set Mobile","352027334 - VT3 - Win Samsung 2 Agent Shop","Kerry-Win (Vientiane)",,M20180315,"2024-10-09 15:10:28"
3581,IN670924-00050,DO671009-00006,863929076695218,"SVK - Lao derm Mobile 1","SVK - INEW Savan1 Agent Store","352027428 - SVK - Lao derm Mobile","352027416 - SVK - INEW Savan1 Agent Shop","Kerry-INEW SVK (Savanakhet)","N518 Approval No.：202410091637000075509",Admin,"2024-10-09 15:10:09"
3582,IN670921-00003,DO671009-00007,866986075476054,"SLV - Kob Telecom2","SLV - LIU JUN LIAN salavan","352027363 - SLV - Kob Telecom1","352027366 - SLV - LIU JUN LIAN salavan","Kerry-ABO (Salavan)","N2591 Approval No.：202410091622000022212",Admin,"2024-10-09 15:10:09"
3583,IN670924-00013,DO671009-00008,863929077224596,"CPS - Laocom1 ປາກເຊ","CPS - CPS NT mobile","352026962 - CPS - Laocom1","352026979 - CPS - yerntien","Kerry-JK (Pakse)","N2601 Approval No.：202410091750000132280",Admin,"2024-10-09 16:10:08"
3584,IN670920-00039,DO671009-00009,863929070150418,"BLX - A lou mobile","KAM - Awen mobile5","352026719 - BLX - A lou mobile","352026799 - KAM - Awen mobile1 Agent Shop","Kerry-Awen (Thakhaek)","N2050 Approval No.：202410091818000199568",Admin,"2024-10-09 17:10:32"
3585,IN670731-00156,DO671009-00010,868998071676619,"BLX - Awen mobile3","BLX - Awei mobile ທ່າສີ","352026799 - KAM - Awen mobile1 Agent Shop","352026739 - BLX - Awei mobile Thasy","Kerry-Awen (Thakhaek)",N2050,Admin,"2024-10-09 19:10:37"
3586,IN670617-00087,DO671010-00001,868800072884095,"XYB - Haumjai mobilee","XYB - Khamlar mobile","352027083 - XYB - Haumjai mobilee","352027092 - XYB - MR mobile","Kerry-Siam (Xaiyabouli)",,Admin,"2024-10-10 10:10:36"
3587,IN670816-00013,DO671010-00002,868998071668459,"XKH - Ahua Mobile1 Agent Shop","XKH - Aluo mobile ຊຽງຂວາງ","352027024 - XKH - Ahua Mobile1 Agent Shop","352027025 - XKH - Aluo Mobile","Kerry-A Hua (Xiengkhuang)",202410091634000471559,Admin,"2024-10-10 10:10:37"
3588,IN670816-00035,DO671010-00003,868998071666115,"XKH - Ahua Mobile1 Agent Shop","XKH - Yanghuiy mobile ຊຽງຂວາງ","352027024 - XKH - Ahua Mobile1 Agent Shop","352027047 - XKH - Yanghuiy mobile","Kerry-A Hua (Xiengkhuang)",202410091631000556704,Admin,"2024-10-10 10:10:45"
3589,IN670816-00017,DO671010-00004,868998071653816,"XKH - Ahua Mobile1 Agent Shop","XKH - Uni Mobile ຊຽງຂວາງ","352027024 - XKH - Ahua Mobile1 Agent Shop","352027044 - XKH - Uni Mobile","Kerry-A Hua (Xiengkhuang)",202410091629000082615,Admin,"2024-10-10 10:10:44"
3590,IN670904-00009,DO671010-00005,865154070031934,"CPS - Laocom1 ປາກເຊ","CPS - Jk mobile3 Agent Store","352026962 - CPS - Laocom1","352026952 - CPS - Jk mobile3 Agent Shop","Kerry-JK (Pakse)",202410101040000335431,Admin,"2024-10-10 10:10:12"
3591,,DO671011-00001,860306074475898,"CPS - Jk mobile3 Agent Store","CPS - Ben mobile ຈຳປາກສັກ","352026952 - CPS - Jk mobile3 Agent Shop","352026945 - CPS - Ben mobile","Kerry-JK (Pakse)",202410101721000237225,Admin,"2024-10-11 14:10:26"
3592,IN670809-00086,DO671011-00002,866654065020619,"ATP - Ayou mobile 1","ATP - Hoi mobile","352026685 - ATP - Ayou mobile 1","352026688 - ATP - Hoi mobile","Kerry-ATA (Attapue)",202410101823000377966,Admin,"2024-10-11 14:10:25"
3593,IN670827-00001,DO671011-00003,866227061621217,"LNT - Jumbo mobile","LNT - Ayao mobile1 Agent Store","352032136 - LNT - Jumbo mobile","352026840 - LNT - Ayao mobile1 Agent Shop","Kerry-A Yao (Loungnamtha)",202410101852000007120,Admin,"2024-10-11 15:10:13"
3594,IN670930-00117,DO671011-00004,868973074597351,"BLX - A see mobile","KAM - Awen mobile4","352026721 - BLX - A see mobile","352026799 - KAM - Awen mobile1 Agent Shop","Kerry-Awen (Thakhaek)",202410111451000346240,Admin,"2024-10-11 15:10:06"
3595,IN670926-00049,DO671011-00005,866227062875770,"BLX - aliu mobile ຄຳເກີດ","BLX - Awen Mobile8","352026734 - BLX - aliu mobile Noungpong","352026799 - KAM - Awen mobile1 Agent Shop","Kerry-Awen (Thakhaek)",202410101547000240406,Admin,"2024-10-11 15:10:17"
3596,IN670926-00049,DO671011-00006,866227062874336,"BLX - aliu mobile ຄຳເກີດ","BLX - Awen Mobile8","352026734 - BLX - aliu mobile Noungpong","352026799 - KAM - Awen mobile1 Agent Shop","Kerry-Awen (Thakhaek)",202410101547000240406,Admin,"2024-10-11 15:10:17"
3597,IN670820-00023,DO671011-00007,862287067904490,"BLX - Afuo ຈອມທອງ","BLX - Afuo ຈອມທອງ","352026728 - BLX - Afou ViengThong","352026728 - BLX - Afou ViengThong","Kerry-Awen (Thakhaek)",202410111221000324658,Admin,"2024-10-11 15:10:23"
3598,IN671010-00012,DO671012-00001,866986075193816,"VT1 - DDE Dongdok","VT1 - Tun mobile","352027197 - VT1 - DDE Dongdok","352027325 - VT1 - Tun mobile","WH - Stock OPPO (Mark)",,M20180315,"2024-10-12 09:10:33"
3599,IN670731-00054,DO671012-00002,868998070259391,"KAM - TK mobile","KAM - Awen mobile2","352026830 - KAM - TK mobile","352026799 - KAM - Awen mobile1 Agent Shop","Kerry-Awen (Thakhaek)",202410121054000266314,Admin,"2024-10-12 11:10:52"
3600,,DO671012-00003,869355069305256,"LPB - Abo mobile1 ນ້ຳບາກ","LPB - QZ Mobile Agent Store","352026851 - LPB - Abo mobile1 Numbark","352026885 - LPB - QZ Mobile Agent Shop","Kerry-QZ (Loungprabang)",202410121400000575229,Admin,"2024-10-12 14:10:30"
3601,IN670924-00052,DO671012-00004,863929070156357,"CPS - Jk mobile3 Agent Store","CPS - Lao AC3","352026952 - CPS - Jk mobile3 Agent Shop","352026961 - CPS - Lao AC pakse","Kerry-JK (Pakse)",202410121628000108724,Admin,"2024-10-12 16:10:49"
3602,IN671013-00005,DO671013-00001,860306070073150,"VT1 - CL Nongniaw","After-sales replacement shop","352027192 - VT1 - CL Saphanthong","352027531 - After-sales replacement shop","WH - Stock After Sale (Afeng)",DAP,M20190520,"2024-10-13 09:10:16"
3603,IN670607-00011,DO671014-00001,863671065921136,"PSL - LV Mobile2","PSL - Liuwei ຜົ່ງສາລີ","352026986 - PSL - LV mobile","352026984 - PSL - Liuwei","Kerry-JW (Phonsaly)","N301 Approval No.：202410121749000270952",Admin,"2024-10-14 09:10:41"
3604,IN670607-00011,DO671014-00002,866654064124172,"PSL - LV Mobile2","PSL - Liuwei ຜົ່ງສາລີ","352026986 - PSL - LV mobile","352026984 - PSL - Liuwei","Kerry-JW (Phonsaly)","N301 Approval No.：202410121749000270952",Admin,"2024-10-14 09:10:41"
3605,,DO671014-00003,862774060250856,"ODX - Houngfixphone","ODX - Lixin mobile","352026911 - ODX - Hongfixphone","352032063 - ODX - Lixin mobile","Kerry-A BAO (Oudomxai)","N145 Approval No.：202410131201000392049",Admin,"2024-10-14 09:10:09"
3606,IN670924-00006,DO671014-00004,868800078474594,"ODX - Linghua mobile","ODX - Abao mobile1 Agent Store","352026918 - ODX - Linghua mobile","352026897 - ODX - Abao mobile1 Agent Shop","Kerry-A BAO (Oudomxai)","N145 Approval No.：202410131250000082784",Admin,"2024-10-14 09:10:47"
3607,IN670903-00049,DO671014-00005,865154070031637,"LNT - Jumbo mobile","LNT - Bounme mobile1","352032136 - LNT - Jumbo mobile","352026842 - LNT - Bounme mobile1","Kerry-A Yao (Loungnamtha)","N2558 Approval No.：202410131406000504317",Admin,"2024-10-14 09:10:27"
3608,IN670830-00070,DO671014-00006,863929074146875,"CPS - A bing mobile1","CPS - Jk mobile3 Agent Store","352026928 - CPS - A bing mobile1","352026952 - CPS - Jk mobile3 Agent Shop","Kerry-JK (Pakse)","N2810 Approval No.：202410141005000217941",Admin,"2024-10-14 09:10:23"
3609,IN671009-00018,DO671014-00007,863929076880331,"SVK - Savanh phone1","SVK - A phing Mobile ສະຫວັນນະເຂດ","352027456 - SVK - Savanhphone","352027385 - SVK - A phing Mobile","Kerry-INEW SVK (Savanakhet)","N518 Approval No.：202410141000000117403",Admin,"2024-10-14 09:10:11"
3610,IN670728-00030,DO671014-00008,869029074710152,"XSB - vong mobile ໄຊສົມບູນ","XSB - Aqing mobile2 Agent Store","352027066 - XSB - vong mobile","352027051 - XSB - Aqing Agent Shop","Kerry-Aqing (Xaisomboun)","N2544 Approval No.：202410140931000029225",Admin,"2024-10-14 09:10:56"
3611,IN670913-00027,DO671014-00009,866986075453475,"BLX - Awen mobile3","BLX - A kung mobile","352026799 - KAM - Awen mobile1 Agent Shop","352026754 - BLX - PSC","Kerry-Awen (Thakhaek)","N2050 Approval No.：202410141019000502185",Admin,"2024-10-14 09:10:00"
3612,IN670730-00144,DO671014-00010,868998070235771,"BLX - A lou mobile","KAM - TL Lao Mobile","352026719 - BLX - A lou mobile","352027502 - KAM - TL Lao Mobile","Kerry-Awen (Thakhaek)","N2050 Approval No.：202410141017000577229",Admin,"2024-10-14 09:10:02"
3613,IN671008-00035,DO671014-00011,868998071635177,"VT2 - II phone1","VT2 - R mobile ໂພນສະອາດ","352027215 - VT2 - II phone1","352027282 - VT2 - R mobile Phonesaart","Kerry-INEW (Vientiane)",,M20180315,"2024-10-14 09:10:53"
3614,IN670925-00081,DO671014-00012,863929075047056,"LNT - SP mobile","LNT - Noy mobile1 ຊຽງແລ້","352032221 - LNT - SP mobile","352026846 - LNT - Noy mobile Xienglea","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202410141316000038865",Admin,"2024-10-14 13:10:08"
3615,IN670906-00056,DO671014-00013,866227060398577,"LNT - SP mobile","LNT - VKT Mobile","352032221 - LNT - SP mobile","352032546 - LNT - VKT Mobile","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202410141319000090623",Admin,"2024-10-14 13:10:54"
3616,IN670906-00056,DO671014-00014,863929074885274,"LNT - SP mobile","LNT - VKT Mobile","352032221 - LNT - SP mobile","352032546 - LNT - VKT Mobile","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202410141319000090623",Admin,"2024-10-14 13:10:54"
3617,IN670516-00058,DO671014-00015,867993074536853,"VT1 - MK shop","VT1 - MP","352032534 - VT1 - MK shop","352027252 - VT1 - MP","WH - Stock OPPO (Mark)",,M20180315,"2024-10-14 13:10:13"
3618,IN670904-00044,DO671014-00016,863929074214277,"VT1 - ComCom Mobile","VT1 - A Zong Saisavang","352027194 - VT1 - ComCom Mobile","352027161 - VT1 - A Zong Saisavang","WH - Stock OPPO (Mark)",,M20180315,"2024-10-14 13:10:47"
3619,IN670903-00086,DO671014-00017,862774061556038,"VT1 - AS1 ສວນມອນ","VT1 - Call me1 Phornsinuan","352027173 - VT1 - AS1 Suanmone","352027191 - VT1 - Call me1 Phonesynuan","WH - Stock OPPO (Mark)",,M20180315,"2024-10-14 14:10:25"
3620,IN670930-00028,DO671014-00018,863929070166075,"LNT - Bounme mobile1","LNT - Ayao mobile2 ນາຫ້ອມ","352026842 - LNT - Bounme mobile1","352026840 - LNT - Ayao mobile1 Agent Shop","Kerry-A Yao (Loungnamtha)","N2558 Approval No.：202410141538000226781",Admin,"2024-10-14 16:10:16"
3621,IN671010-00044,DO671014-00019,863929076893193,"LNT - Ayao mobile2 ນາຫ້ອມ","LNT - Bounme mobile1","352026840 - LNT - Ayao mobile1 Agent Shop","352026842 - LNT - Bounme mobile1","Kerry-A Yao (Loungnamtha)","N2558 Approval No.：202410141540000347962",Admin,"2024-10-14 16:10:58"
3622,IN670821-00004,DO671014-00020,865073068893115,"BKE - TA Mobile ບໍ່ເເກ້ວ","BKE - Sak mobile","352026712 - BKE - TA Mobile Bokeo","352032027 - BKE - Sak mobile","Kerry-LH (Bokeo)","N2646 Approval No.：202410141627000449125",Admin,"2024-10-14 16:10:06"
3623,IN671007-00056,DO671014-00021,865154070992598,LNT - Hongda electronic,"LNT - Ayao mobile1 Agent Store","352031959 - LNT - Hongda electronic","352026840 - LNT - Ayao mobile1 Agent Shop","Kerry-A Yao (Loungnamtha)","N2558 Approval No.：202410141647000390127",Admin,"2024-10-14 16:10:45"
3624,IN671010-00021,DO671015-00001,868800077539157,"LPB - HX","LPB - AN2","352026874 - LPB - HX","352031626 - LPB - AN2","Kerry-QZ (Loungprabang)","N0231 Approval No.：202410141745000230588",Admin,"2024-10-15 13:10:58"
3625,IN670902-00072,DO671015-00002,866227061749752,"ODX - Return Fix","ODX - Lixin mobile","352032557 - ODX - Return Fix","352032063 - ODX - Lixin mobile","Kerry-A BAO (Oudomxai)","N301 Approval No.：202410151434000242616",Admin,"2024-10-15 14:10:33"
3626,IN670902-00072,DO671015-00003,866227061749810,"ODX - Return Fix","ODX - Lixin mobile","352032557 - ODX - Return Fix","352032063 - ODX - Lixin mobile","Kerry-A BAO (Oudomxai)","N301 Approval No.：202410151434000242616",Admin,"2024-10-15 14:10:33"
3627,IN670902-00072,DO671015-00004,865073069422179,"ODX - Return Fix","ODX - Lixin mobile","352032557 - ODX - Return Fix","352032063 - ODX - Lixin mobile","Kerry-A BAO (Oudomxai)","N301 Approval No.：202410151434000242616",Admin,"2024-10-15 14:10:33"
3628,IN670902-00072,DO671015-00005,863929075042339,"ODX - Return Fix","ODX - Lixin mobile","352032557 - ODX - Return Fix","352032063 - ODX - Lixin mobile","Kerry-A BAO (Oudomxai)","N301 Approval No.：202410151434000242616",Admin,"2024-10-15 14:10:33"
3629,IN670902-00072,DO671015-00006,863929074184017,"ODX - Return Fix","ODX - Lixin mobile","352032557 - ODX - Return Fix","352032063 - ODX - Lixin mobile","Kerry-A BAO (Oudomxai)","N301 Approval No.：202410151434000242616",Admin,"2024-10-15 14:10:33"
3630,IN670925-00019,DO671015-00007,863929070166372,"LNT - GR mobile3","LNT - Xiangkok mobile","352032246 - LNT - GR mobile","352026849 - LNT - Xiangkok mobile","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202410151136000395405",Admin,"2024-10-15 14:10:43"
3631,IN671007-00079,DO671015-00008,866986074077937,"ODX - Return Fix","ODX - Abao mobile1 Agent Store","352032557 - ODX - Return Fix","352026897 - ODX - Abao mobile1 Agent Shop","Kerry-A BAO (Oudomxai)","N301 Approval No.：202410151437000027368",Admin,"2024-10-15 14:10:39"
3632,IN671007-00079,DO671015-00009,866986075170210,"ODX - Return Fix","ODX - Abao mobile1 Agent Store","352032557 - ODX - Return Fix","352026897 - ODX - Abao mobile1 Agent Shop","Kerry-A BAO (Oudomxai)","N301 Approval No.：202410151437000027368",Admin,"2024-10-15 14:10:39"
3633,IN670910-00064,DO671016-00001,862287067707190,"VT3 - DP Computer","VT3 - Kunlaya","352027203 - VT3 - DP Computer","352027229 - VT3 - Kunlaya","Kerry-Win (Vientiane)",,M20180315,"2024-10-16 09:10:57"
3634,IN670910-00064,DO671016-00002,865073069286939,"VT3 - DP Computer","VT3 - Kunlaya","352027203 - VT3 - DP Computer","352027229 - VT3 - Kunlaya","Kerry-Win (Vientiane)",,M20180315,"2024-10-16 09:10:57"
3635,IN670910-00064,DO671016-00003,866986070443976,"VT3 - DP Computer","VT3 - Kunlaya","352027203 - VT3 - DP Computer","352027229 - VT3 - Kunlaya","Kerry-Win (Vientiane)",,M20180315,"2024-10-16 09:10:57"
3636,IN670910-00064,DO671016-00004,866986075478274,"VT3 - DP Computer","VT3 - Joker Mobile","352027203 - VT3 - DP Computer","352027015 - VT3 - Joker Mobile","Kerry-Win (Vientiane)",,M20180315,"2024-10-16 09:10:57"
3637,IN670910-00064,DO671016-00005,863929074193018,"VT3 - DP Computer","VT3 - Leko mobile","352027203 - VT3 - DP Computer","352032535 - VT3 - Leko mobile","Kerry-Win (Vientiane)",,M20180315,"2024-10-16 09:10:57"
3638,IN671003-00003,DO671016-00006,863929076679311,"SEK - PP mobile","SEK - Kuontuon mobile","352032052 - SEK - PP mobile","352027004 - SEK - Kuontuon mobile","Kerry-ST (Sekong)","N1535 Approval No.：202410151706000104077",Admin,"2024-10-16 09:10:57"
3639,IN670821-00126,DO671016-00007,866654065046531,"SEK - Chuong phone","SEK - Than mobile","352027001 - SEK - Chuong phone","352027010 - SEK - Than mobile","Kerry-ST (Sekong)","N1535 Approval No.：202410151702000346909",Admin,"2024-10-16 09:10:10"
3640,IN670731-00065,DO671016-00008,867650075280432,"KAM - A bo mobile ທ່າແຂກ","KAM - Awen mobile2","352026787 - KAM - A bo mobile","352026799 - KAM - Awen mobile1 Agent Shop","Kerry-Awen (Thakhaek)","N2332 Approval No.：202410161006000462648",Admin,"2024-10-16 09:10:11"
3641,IN670731-00065,DO671016-00009,868998070244930,"KAM - A bo mobile ທ່າແຂກ","KAM - Awen mobile6","352026787 - KAM - A bo mobile","352026799 - KAM - Awen mobile1 Agent Shop","Kerry-Awen (Thakhaek)","N2332 Approval No.：202410161006000462648",Admin,"2024-10-16 09:10:11"
3642,IN670828-00032,DO671016-00010,862287067978858,"KAM - Vanhxai mobile","KAM - Pasouk mobile","352026833 - KAM - Vanhxai mobile","352026821 - KAM - Pasouk mobile","Kerry-Awen (Thakhaek)","N2332 Approval No.：202410161046000366485",Admin,"2024-10-16 09:10:53"
3643,IN670920-00017,DO671016-00011,868800077835639,"VT1 - LCC1 Dongpalan","VT1 - DDE Dongpalan","352027235 - VT1 - LCC1 Dongpalan","352027197 - VT1 - DDE Dongdok","WH - Stock OPPO (Mark)",,M20180315,"2024-10-16 10:10:52"
3644,,DO671016-00012,866654063389156,"CPS - Ale mobile ສຸຂຸມາ","CPS - Jk mobile3 Agent Store","352026935 - CPS - Ale mobile Soukumma","352026952 - CPS - Jk mobile3 Agent Shop","Kerry-JK (Pakse)","N2810 Approval No.：202410161102000210024",Admin,"2024-10-16 17:10:17"
3645,IN671003-00003,DO671016-00013,863929076709415,"SEK - Pakse mobile5","SEK - Kuontuon mobile","352027007 - SEK - Pakse mobile5","352027004 - SEK - Kuontuon mobile","Kerry-ST (Sekong)","N1535 Approval No.：202410161348000180257",Admin,"2024-10-16 17:10:57"
3646,IN671003-00003,DO671016-00014,863929076707856,"SEK - Zoubel mobile","SEK - Kuontuon mobile","352027012 - SEK - Zoubel mobile","352027004 - SEK - Kuontuon mobile","Kerry-ST (Sekong)","N1535 Approval No.：202410161323000197931",Admin,"2024-10-16 17:10:00"
3647,IN671003-00003,DO671016-00015,863929076709274,"SEK - Zoubel mobile","SEK - Kuontuon mobile","352027012 - SEK - Zoubel mobile","352027004 - SEK - Kuontuon mobile","Kerry-ST (Sekong)","N1535 Approval No.：202410161323000197931",Admin,"2024-10-16 17:10:00"
3648,IN670730-00032,DO671017-00001,868051060107277,"SVK - LTH","VT2 - Mango Mobile","352031785 - SVK - Mango Phone","352027243 - VT2 - LTH","Kerry-INEW (Vientiane)","N518 Approval No.：202410161446000234753",Admin,"2024-10-17 10:10:03"
3649,IN670730-00032,DO671017-00002,868998071665299,"SVK - LTH","VT2 - LTH Dongpalan","352031785 - SVK - Mango Phone","352027243 - VT2 - LTH","Kerry-INEW (Vientiane)","N518 Approval No.：202410161446000234753",Admin,"2024-10-17 10:10:03"
3650,IN670918-00079,DO671017-00003,868973073173915,"SVK - LTH","SVK - Apiew","352031785 - SVK - Mango Phone","352027397 - SVK - Apiew","Kerry-INEW SVK (Savanakhet)","N518 Approval No.：202410161440000276299",Admin,"2024-10-17 10:10:44"
3651,IN670812-00014,DO671017-00004,868998070233917,"BLX - Yaya mobile ຄຳເກີດ","BLX - A jame mobile","352026762 - BLX - Yaya mobile","352026717 - BLX - A jame mobile","Kerry-Awen (Thakhaek)","N651 Approval No.：202410161823000563887",Admin,"2024-10-17 10:10:00"
3652,IN670912-00066,DO671017-00005,866227062869757,"XYB - TC mobile1","XYB - Ou Mobile","352027113 - XYB - TC mobile1","352027094 - XYB - Ou Mobile","Kerry-Siam (Xaiyabouli)","N0164 Approval No.：202410161755000556569",Admin,"2024-10-17 10:10:30"
3653,IN670912-00066,DO671017-00006,863929076856216,"XYB - TC mobile1","XYB - Ou Mobile","352027113 - XYB - TC mobile1","352027094 - XYB - Ou Mobile","Kerry-Siam (Xaiyabouli)","N0164 Approval No.：202410161755000556569",Admin,"2024-10-17 10:10:30"
3654,IN670817-00064,DO671018-00001,868998071563031,"SEK - ST Mobile3","SEK - Kuontuon mobile","352031994 - SEK - ST Mobile2 Agent Shop","352027004 - SEK - Kuontuon mobile","Kerry-ST (Sekong)","N1535 Approval No.：202410171526000563982",Admin,"2024-10-18 09:10:07"
3655,IN671005-00024,DO671018-00002,868742060561592,"VT2 - LTH dongdok",,"352027243 - VT2 - LTH","352031974 - VT1 - LTH","WH - Stock OPPO (Mark)","N2320 Approval No.：202410171355000432558",Admin,"2024-10-18 09:10:57"
3656,IN671004-00074,DO671018-00003,868742060561675,"VT2 - LTH dongdok","VT1 - LTH IoT","352027243 - VT2 - LTH","352031974 - VT1 - LTH","WH - Stock OPPO (Mark)","N2320 Approval No.：202410171353000171065",Admin,"2024-10-18 09:10:44"
3657,IN671009-00050,DO671018-00004,863929073943173,"CPS - Vs mobile ຈຳປາສັກ","CPS - Ben mobile ຈຳປາກສັກ","352026976 - CPS - Vs mobile","352026945 - CPS - Ben mobile","Kerry-JK (Pakse)","N2034 Approval No.：202410180903000341921",Admin,"2024-10-18 09:10:04"
3658,IN670830-00055,DO671018-00005,863929072474238,"CPS - Jk mobile3 Agent Store","CPS - Ang pao","352026952 - CPS - Jk mobile3 Agent Shop","352026939 - CPS - Ang pao","Kerry-JK (Pakse)","N2606 Approval No.：202410181412000140994",Admin,"2024-10-18 17:10:33"
3659,IN671019-00097,DO671019-00001,866227062926912,"XYB - Haumjai mobilee","After-sales replacement shop","352027083 - XYB - Haumjai mobilee","352027531 - After-sales replacement shop","WH - Stock After Sale (Afeng)",换机调库,M20190520,"2024-10-19 17:10:39"
3660,IN671019-00097,DO671019-00002,865073069452275,"VT1 - CL Nongniaw","After-sales replacement shop","352027192 - VT1 - CL Saphanthong","352027531 - After-sales replacement shop","WH - Stock After Sale (Afeng)",换机调库,M20190520,"2024-10-19 17:10:24"
3661,IN670708-00076,DO671020-00001,868800072991155,"LNT - Jumbo mobile","LNT - Aqing mobile","352032136 - LNT - Jumbo mobile","352032043 - LNT - Aqing mobile","Kerry-A Yao (Loungnamtha)",N2558,Admin,"2024-10-20 13:10:52"
3662,IN670708-00076,DO671020-00002,868800072621315,"LNT - Jumbo mobile","LNT - Aqing mobile","352032136 - LNT - Jumbo mobile","352032043 - LNT - Aqing mobile","Kerry-A Yao (Loungnamtha)",N2558,Admin,"2024-10-20 13:10:52"
3663,IN670728-00002,DO671021-00001,867650075265870,"XKH - Douang mobile1 ໂພນສະຫວັນໄຊ","XKH - YH mobile","352027028 - XKH - Douang mobile1 Phosavanh","352032239 - XKH - YH mobile","Kerry-A Hua (Xiengkhuang)","N2545 Approval No.：202410181945000258333",Admin,"2024-10-21 08:10:42"
3664,IN670610-00130,DO671021-00002,865073061775574,"ATP - Lieng mobile ໂພໄຊ","ATP - Asun mobile ອັດຕະປື","352026693 - ATP - Lieng mobile","352026683 - ATP - Asun mobile","Kerry-ATA (Attapue)","N2740 Approval No.：202410191002000509208",Admin,"2024-10-21 08:10:21"
3665,IN671010-00049,DO671021-00003,868998070720673,"LNT - Noy mobile1 ຊຽງແລ້","LNT - SP mobile","352026846 - LNT - Noy mobile Xienglea","352032221 - LNT - SP mobile","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202410181822000436754",Admin,"2024-10-21 08:10:56"
3666,IN670920-00068,DO671021-00004,868998070235714,"LNT - Aping mobile ຫຼວງນ້ຳທາ","LNT - SP mobile","352026838 - LNT - Aping mobile","352032221 - LNT - SP mobile","Kerry-A Yao (Loungnamtha)","N390 Approval No.：202410181820000427997",Admin,"2024-10-21 08:10:38"
3667,IN670907-00087,DO671021-00005,862287067677997,"KAM - TK mobile","KAM - Awen mobile1 Agent Store","352026830 - KAM - TK mobile","352026799 - KAM - Awen mobile1 Agent Shop","Kerry-Awen (Thakhaek)","N2332 Approval No.：202410191127000285414",Admin,"2024-10-21 09:10:40"
3668,IN670907-00087,DO671021-00006,865073069051572,"KAM - TK mobile","KAM - Awen mobile1 Agent Store","352026830 - KAM - TK mobile","352026799 - KAM - Awen mobile1 Agent Shop","Kerry-Awen (Thakhaek)","N2332 Approval No.：202410191127000285414",Admin,"2024-10-21 09:10:40"
